SYSTEM:task_id	INPUT:name	INPUT:playlist-1	INPUT:playlist-2	INPUT:playlist-3	INPUT:track	OUTPUT:result	CONFIDENCE:result	GOLDEN:result	
00023065ac--638f7efdb269e52197e98876	Rock Mafia.The Big Bang	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/33106632	no	99.64%		
00023065ac--638f7efdb269e52197e98877	Zivert.Ещё хочу	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/39946956	no	99.98%		
00023065ac--638f7efdb269e52197e98878	Naiman.Ночь	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/106624260	no	95.13%		
00023065ac--638f7efdb269e52197e98879	The Limba.Секрет	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/104599553	no	74.33%		
00023065ac--638f7efdb269e52197e9887a	Inossi.Longing	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/95565139	no	99.99%		
00023065ac--638f7efdb269e52197e9887b	St. Leroy II.Don't Touch My Cashmere	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/54220684	no	99.97%		
00023065ac--638f7efdb269e52197e9887c	Andrew Belle.Pieces (Hushed)	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/21391382	no	99.99%		
00023065ac--638f7efdb269e52197e9887d	Miyagi & Andy Panda.Utopia	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/64351321	no	99.80%		
00023065ac--638f7efdb269e52197e9887e	ONEIL, KANVISE, Ben Plum.Ocean Drive	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/107871586	yes	99.99%		
00023065ac--638f7efdb269e52197e9887f	J-VAD.Do Not Sit	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/107338094	yes	66.66%		
00023065ac--638f7efdb269e52197e98880	Иванушки International.Тополиный пух	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/2216425	no	99.96%		
00023065ac--638f7efdb269e52197e98881	Lustova.Нечем дышать	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/106447943	no	99.99%		
00023065ac--638f7efdb269e52197e98882	omgkirby.sweater weather - slowed + reverb	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/99552406	yes	99.99%		
00023065ac--638f7efdb269e52197e98883	Jani Beats.Ke Harru	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/102298220	no	99.99%		
00023065ac--638f7efdb269e52197e98884	KILLTEQ, D.HASH, Tomas Nevergreen.Since You Been Gone	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/101605125	no	99.99%		
00023065ac--638f7efdb269e52197e98885	Nicholas Britell.Adagio in C Minor	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/55217171	no	99.99%		
00023065ac--638f7efdb269e52197e98886	escape.escape	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/95724797	no	99.72%		
00023065ac--638f7efdb269e52197e98887	Loqiemean.Солнечная Сторона	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/50827112	no	99.99%		
00023065ac--638f7efdb269e52197e98888	Burak Yeter, Danelle Sandoval.Tuesday	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/29569939	no	92.87%		
00023065ac--638f7efdb269e52197e98889	Lucas Estrada.Come Back	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/90259190	no	99.99%		
00023065ac--638f7efdb269e52197e9888a	Chris Snelling.River Flows in You	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/23856627	no	90.00%		
00023065ac--638f7efdb269e52197e9888b	MOT.Соло	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/39174039	no	74.33%		
00023065ac--638f7efdb269e52197e9888c	Tanir & Tyomcha, Osphene.Захочешь уйти	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/76430261	no	99.96%		
00023065ac--638f7efdb269e52197e9888d	Эллаи.Я не перестану	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/90522959	no	99.98%		
00023065ac--638f7efdb269e52197e9888e	Xcho.Ты и Я	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/103279536	no	99.98%		
00023065ac--638f7efdb269e52197e9888f	Ярослав Евдокимов.Фантазер	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/93072400	no	99.93%		
00023065ac--638f7efdb269e52197e98890	Artik & Asti.Бла Бла	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/79071658	no	99.99%		
00023065ac--638f7efdb269e52197e98891	ANIVAR.Зачем без любви	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/92026054	no	92.87%		
00023065ac--638f7efdb269e52197e98892	RYZE.Белый мотылёк	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/63441845	no	92.30%		
00023065ac--638f7efdb269e52197e98893	Andy Panda, Miyagi.Endorphin	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/59279952	no	99.99%		
00023065ac--638f7efdb269e52197e98894	The Cancel.Look of Love	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/68126896	no	99.99%		
00023065ac--638f7efdb269e52197e98895	NOLA.NЕМОЙ	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/99808945	no	99.80%		
00023065ac--638f7efdb269e52197e98896	mell-ø, Ambulo.Childhood Memories	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/63492874	no	99.93%		
00023065ac--638f7efdb269e52197e98897	Mr. President.Coco Jamboo	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/2201018	no	1.76%		
00023065ac--638f7efdb269e52197e98898	Михаил Шуфутинский.Марджанджа	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/47616630	no	88.88%		
00023065ac--638f7efdb269e52197e98899	fenekot.Atlantis	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/107940475	no	99.96%		
00023065ac--638f7efdb269e52197e9889a	MACAN.Кино	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/64072310	no	99.98%		
00023065ac--638f7efdb269e52197e9889b	Linkin Park.Numb	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/178529	no	99.99%		
00023065ac--638f7efdb269e52197e9889c	Pulsedriver.Kiss so Deadly	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/74851351	no	99.98%		
00023065ac--638f7efdb269e52197e9889d	Ямаджи, Фейджи, Ramzan Abitov.Минимум	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/73651075	no	99.93%		
00023065ac--638f7efdb269e52197e9889e	Аида Ведищева.Песенка о медведях	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/59219798	no	86.69%		
00023065ac--638f7efdb269e52197e9889f	Sarah Meow, beaurial.Am I Even Human	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/83137447	no	99.94%		
00023065ac--638f7efdb269e52197e988a0	Jochen Pash, Josée Hurlock.Keep on Trying	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/59347961	no	42.00%		
00023065ac--638f7efdb269e52197e988a1	Bahh Tee, Turken.Фантазия	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/108380458	no	90.90%		
00023065ac--638f7efdb269e52197e988a2	Oliver Tree.Life Goes On	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/84010387	no	51.19%		
00023065ac--638f7efdb269e52197e988a3	ONEIL.Destination	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/66365635	yes	61.53%		
00023065ac--638f7efdb269e52197e988a4	The Limba.Обманула	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/43526662	no	76.51%		
00023065ac--638f7efdb269e52197e988a5	Idris & Leos.Вечер пятницы	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/84792523	no	99.98%		
00023065ac--638f7efdb269e52197e988a6	NЮ.Ночи горят огнём	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/86576034	no	97.29%		
00023065ac--638f7efdb269e52197e988a7	T-killah.Гречка мартини	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/65095074	no	99.99%		
00023065ac--638f7efdb269e52197e988a8	Hafex, Edmofo.Intihask	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/83666160	no	0.14%		
00023065ac--638f7efdb269e52197e988a9	VAVAN, Руки Вверх!.Ай-яй-яй	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/80195029	yes	99.98%		
00023065ac--638f7efdb269e52197e988aa	LOBODA.Родной	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/78804882	no	99.91%		
00023065ac--638f7efdb269e52197e988ab	Канги, Galust.Голова	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/107555831	no	99.99%		
00023065ac--638f7efdb269e52197e988ac	Sia.Snowman	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/37817910	no	58.00%		
00023065ac--638f7efdb269e52197e988ad	Dynoro, Gigi D'Agostino.In My Mind	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/39257277	yes	13.86%		
00023065ac--638f7efdb269e52197e988ae	Maroon 5.Animals	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/19009110	no	42.85%		
00023065ac--638f7efdb269e52197e988af	MIA BOYKA, T-killah.Лепесток	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/76462513	no	76.51%		
00023065ac--638f7efdb269e52197e988b0	Dabro.На крыше	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/73151710	no	99.99%		
00023065ac--638f7efdb269e52197e988b1	Thomas Newman.Angela Undress	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/796229	no	99.97%		
00023065ac--638f7efdb269e52197e988b2	Max Fane.No More Fight	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/91188169	no	99.93%		
00023065ac--638f7efdb269e52197e988b3	yaeow.always, and forever (with my little sister)	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/90290203	no	81.29%		
00023065ac--638f7efdb269e52197e988b4	Amy Macdonald.This Is The Life	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/65765	no	78.35%		
00023065ac--638f7efdb269e52197e988b5	pyrokinesis, МУККА.Днями-ночами	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/63606604	no	99.93%		
00023065ac--638f7efdb269e52197e988b6	Strange.Зависай	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/44032369	no	99.91%		
00023065ac--638f7efdb269e52197e988b7	Танцы Минус.Цветут цветы	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/27317895	no	82.51%		
00023065ac--638f7efdb269e52197e988b8	Olivia Addams.Stranger	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/80088505	yes	99.80%		
00023065ac--638f7efdb269e52197e988b9	5sta family.Зачем	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/34843416	no	99.60%		
00023065ac--638f7efdb269e52197e988ba	Major Lazer, DJ Snake, MØ.Lean On	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/22020621	no	99.93%		
00023065ac--638f7efdb269e52197e988bb	Sary.Starlight Dancing	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/84182439	no	99.99%		
00023065ac--638f7efdb269e52197e988bc	Inossi.Wanna Go	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/94595557	no	82.51%		
00023065ac--638f7efdb269e52197e988bd	Idris & Leos.Я тебя искал	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/88033574	no	85.71%		
00023065ac--638f7efdb269e52197e988be	Cvetocek7.Запомню твои глаза	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/106258320	yes	99.95%		
00023065ac--638f7efdb269e52197e988bf	Liza Evans.Родная	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/96687475	no	99.95%		
00023065ac--638f7efdb269e52197e988c0	Vanotek, Eneli, Slider & Magnit.Tell Me Who	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/35279525	yes	99.55%		
00023065ac--638f7efdb269e52197e988c1	Luxor.Кайфуй	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/73007555	no	99.99%		
00023065ac--638f7efdb269e52197e988c2	Mary Gu.Вечеринки	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/79985188	no	99.85%		
00023065ac--638f7efdb269e52197e988c3	ONEIL, FILV.Desire	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/74137157	no	99.90%		
00023065ac--638f7efdb269e52197e988c4	Miyagi & Andy Panda.All the Time	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/75478477	no	99.95%		
00023065ac--638f7efdb269e52197e988c5	Slavik Pogosov.Лететь как птица	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/73959005	no	99.99%		
00023065ac--638f7efdb269e52197e988c6	Звери.До скорой встречи!	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/17563796	no	99.98%		
00023065ac--638f7efdb269e52197e988c7	ХАБИБ.На 4 этаже	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/91128346	no	81.29%		
00023065ac--638f7efdb269e52197e988c8	Асия.Как ты там	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/84215871	no	99.98%		
00023065ac--638f7efdb269e52197e988c9	Pascal. Amen.Feel It Still	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/38227114	yes	99.96%		
00023065ac--638f7efdb269e52197e988ca	Zivert.DEL MAR	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/86857316	no	99.93%		
00023065ac--638f7efdb269e52197e988cb	airshade, hypertenshi.late	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/75808728	no	41.99%		
00023065ac--638f7efdb269e52197e988cc	The Wellermen.Wellerman	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/76978707	no	99.85%		
00023065ac--638f7efdb269e52197e988cd	Алексей Марковников.Две тысячи баксов	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/39632975	yes	13.86%		
00023065ac--638f7efdb269e52197e988ce	Helion.Make Lemonade	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/79446322	no	99.99%		
00023065ac--638f7efdb269e52197e988cf	Dame Dame.This Is What You Came For	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/79777125	no	0.64%		
00023065ac--638f7efdb269e52197e988d0	RASA, kavabanga Depo kolibri.Фиолетово	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/51678915	no	99.99%		
00023065ac--638f7efdb269e52197e988d1	Timmy Trumpet, Savage.Freaks	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/18385776	no	99.99%		
00023065ac--638f7efdb269e52197e988d2	Elenoir.Wrong Party	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/63783589	no	99.98%		
00023065ac--638f7efdb269e52197e988d3	ANIVAR.Украду	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/46104677	no	99.98%		
00023065ac--638f7efdb269e52197e988d4	Palina.Месяц	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/72910684	no	99.38%		
00023065ac--638f7efdb269e52197e988d5	Liam Thomas.It Was Different	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/49023846	no	78.35%		
00023065ac--638f7efdb269e52197e988d6	The Limba, Andro.X.O	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/66207528	no	99.93%		
00023065ac--638f7efdb269e52197e988d7	Alem.Неболей (cover)	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/106254324	yes	99.99%		
00023065ac--638f7efdb269e52197e988d8	fzzl.Fukk Sleep	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/72872330	no	99.99%		
00023065ac--638f7efdb269e52197e988d9	Don Omar, Lucenzo.Danza Kuduro	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/1706563	no	66.66%		
00023065ac--638f7efdb269e52197e988da	Luverance.Падали звёзды	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/108202309	no	99.93%		
